COAL_MOISTURE,MILL_OUTLET_TEMP,AF_RATIO,MILL_INLET_TEMP
37,57.77777777777778,2.0,220.1172527400433
38,57.77777777777778,2.0,222.30877241535583
39,57.77777777777778,2.0,223.7697855322308
40,57.77777777777778,2.0,225.96130520754335
6,58.333333333333336,2.0,117.84633455879299
7,58.333333333333336,2.0,126.61241326004301
8,58.333333333333336,2.0,131.72595916910552
9,58.333333333333336,2.0,137.57001163660556
10,58.333333333333336,2.0,142.68355754566807
11,58.333333333333336,2.0,147.79710345473055
12,58.333333333333336,2.0,152.9106493637931
13,58.333333333333336,2.0,156.5631821559806
14,58.333333333333336,2.0,160.21571494816814
15,58.333333333333336,2.0,163.8682477403556
16,58.333333333333336,2.0,167.52078053254314
17,58.333333333333336,2.0,169.71230020785566
18,58.333333333333336,2.0,174.09533955848067
19,58.333333333333336,2.0,176.2868592337932
20,58.333333333333336,2.0,179.9393920259807
21,58.333333333333336,2.0,182.1309117012932
22,58.333333333333336,2.0,185.0529379350432
23,58.333333333333336,2.0,188.7054707272307
24,58.333333333333336,2.0,190.8969904025432
25,58.333333333333336,2.0,193.8190166362932
26,58.333333333333336,2.0,196.01053631160573
27,58.333333333333336,2.0,198.20205598691825
28,58.333333333333336,2.0,201.12408222066824
29,58.333333333333336,2.0,203.31560189598076
30,58.333333333333336,2.0,206.23762812973078
31,58.333333333333336,2.0,208.42914780504327
32,58.333333333333336,2.0,210.6206674803558
33,58.333333333333336,2.0,213.5426937141058
34,58.333333333333336,2.0,214.2732002725433
35,58.333333333333336,2.0,217.19522650629335
36,58.333333333333336,2.0,219.38674618160582
37,58.333333333333336,2.0,221.57826585691834
38,58.333333333333336,2.0,224.50029209066832
39,58.333333333333336,2.0,226.69181176598082
40,58.333333333333336,2.0,228.15282488285584
6,58.888888888888886,2.0,119.307347675668
7,58.888888888888886,2.0,127.34291981848052
8,58.888888888888886,2.0,133.91747884441804
9,58.888888888888886,2.0,139.03102475348055
10,58.888888888888886,2.0,143.41406410410556
11,58.888888888888886,2.0,148.5276100131681
12,58.888888888888886,2.0,153.6411559222306
13,58.888888888888886,2.0,157.29368871441815
14,58.888888888888886,2.0,162.40723462348063
15,58.888888888888886,2.0,166.05976741566815
16,58.888888888888886,2.0,169.71230020785566
17,58.888888888888886,2.0,171.90381988316813
18,58.888888888888886,2.0,175.55635267535567
19,58.888888888888886,2.0,178.4783789091057
20,58.888888888888886,2.0,182.1309117012932
21,58.888888888888886,2.0,184.32243137660572
22,58.888888888888886,2.0,187.97496416879324
23,58.888888888888886,2.0,190.8969904025432
24,58.888888888888886,2.0,193.08851007785572
25,58.888888888888886,2.0,195.28002975316824
26,58.888888888888886,2.0,198.20205598691825
27,58.888888888888886,2.0,200.39357566223077
28,58.888888888888886,2.0,203.31560189598076
29,58.888888888888886,2.0,205.50712157129328
30,58.888888888888886,2.0,208.42914780504327
31,58.888888888888886,2.0,210.6206674803558
32,58.888888888888886,2.0,212.81218715566828
33,58.888888888888886,2.0,215.73421338941827
34,58.888888888888886,2.0,217.9257330647308
35,58.888888888888886,2.0,220.8477592984808
36,58.888888888888886,2.0,223.03927897379333
37,58.888888888888886,2.0,225.23079864910582
38,58.888888888888886,2.0,226.69181176598082
39,58.888888888888886,2.0,228.88333144129334
40,58.888888888888886,2.0,231.80535767504333
6,59.44444444444444,2.0,120.03785423410551
7,59.44444444444444,2.0,128.8039329353555
8,59.44444444444444,2.0,134.64798540285554
9,59.44444444444444,2.0,141.22254442879304
10,59.44444444444444,2.0,145.60558377941808
11,59.44444444444444,2.0,150.7191296884806
12,59.44444444444444,2.0,155.83267559754307
13,59.44444444444444,2.0,159.48520838973062
14,59.44444444444444,2.0,164.59875429879312
15,59.44444444444444,2.0,168.25128709098067
16,59.44444444444444,2.0,171.90381988316813
17,59.44444444444444,2.0,174.09533955848067
18,59.44444444444444,2.0,177.7478723506682
19,59.44444444444444,2.0,181.4004051428557
20,59.44444444444444,2.0,184.32243137660572
21,59.44444444444444,2.0,186.5139510519182
22,59.44444444444444,2.0,190.16648384410573
23,59.44444444444444,2.0,193.08851007785572
24,59.44444444444444,2.0,195.28002975316824
25,59.44444444444444,2.0,197.47154942848076
26,59.44444444444444,2.0,200.39357566223077
27,59.44444444444444,2.0,202.58509533754327
28,59.44444444444444,2.0,205.50712157129328
29,59.44444444444444,2.0,207.69864124660575
30,59.44444444444444,2.0,211.3511740387933
31,59.44444444444444,2.0,212.81218715566828
32,59.44444444444444,2.0,215.0037068309808
33,59.44444444444444,2.0,217.9257330647308
34,59.44444444444444,2.0,220.1172527400433
35,59.44444444444444,2.0,223.03927897379333
36,59.44444444444444,2.0,225.23079864910582
37,59.44444444444444,2.0,227.42231832441834
38,59.44444444444444,2.0,230.34434455816836
39,59.44444444444444,2.0,231.07485111660586
40,59.44444444444444,2.0,233.99687735035585
6,60.0,2.0,122.229373909418
7,60.0,2.0,130.26494605223056
8,60.0,2.0,135.37849196129304
9,60.0,2.0,141.95305098723057
10,60.0,2.0,147.79710345473055
11,60.0,2.0,151.4496362469181
12,60.0,2.0,158.02419527285562
13,60.0,2.0,161.67672806504314
14,60.0,2.0,166.79027397410562
15,60.0,2.0,168.98179364941814
16,60.0,2.0,172.63432644160565
17,60.0,2.0,176.2868592337932
18,60.0,2.0,180.66989858441818
19,60.0,2.0,182.86141825973067
20,60.0,2.0,186.5139510519182
21,60.0,2.0,188.7054707272307
22,60.0,2.0,193.08851007785572
23,60.0,2.0,195.28002975316824
24,60.0,2.0,197.47154942848076
25,60.0,2.0,200.39357566223077
26,60.0,2.0,202.58509533754327
27,60.0,2.0,204.77661501285576
28,60.0,2.0,209.15965436348077
29,60.0,2.0,209.89016092191827
30,60.0,2.0,213.5426937141058
31,60.0,2.0,215.0037068309808
32,60.0,2.0,217.19522650629335
33,60.0,2.0,220.1172527400433
34,60.0,2.0,223.7697855322308
35,60.0,2.0,224.50029209066832
36,60.0,2.0,227.42231832441834
37,60.0,2.0,229.61383799973086
38,60.0,2.0,232.53586423348082
39,60.0,2.0,234.72738390879334
40,60.0,2.0,236.18839702566837
6,60.55555555555556,2.0,122.9598804678555
7,60.55555555555556,2.0,131.72595916910552
8,60.55555555555556,2.0,137.57001163660556
9,60.55555555555556,2.0,144.14457066254306
10,60.55555555555556,2.0,149.25811657160563
11,60.55555555555556,2.0,153.6411559222306
12,60.55555555555556,2.0,158.75470183129312
13,60.55555555555556,2.0,163.8682477403556
14,60.55555555555556,2.0,167.52078053254314
15,60.55555555555556,2.0,171.17331332473066
16,60.55555555555556,2.0,174.82584611691814
17,60.55555555555556,2.0,178.4783789091057
18,60.55555555555556,2.0,182.1309117012932
19,60.55555555555556,2.0,185.0529379350432
20,60.55555555555556,2.0,188.7054707272307
21,60.55555555555556,2.0,190.8969904025432
22,60.55555555555556,2.0,194.54952319473074
23,60.55555555555556,2.0,197.47154942848076
24,60.55555555555556,2.0,199.66306910379322
25,60.55555555555556,2.0,202.58509533754327
26,60.55555555555556,2.0,204.77661501285576
27,60.55555555555556,2.0,206.96813468816828
28,60.55555555555556,2.0,211.3511740387933
29,60.55555555555556,2.0,213.5426937141058
30,60.55555555555556,2.0,215.73421338941827
31,60.55555555555556,2.0,218.6562396231683
32,60.55555555555556,2.0,220.8477592984808
33,60.55555555555556,2.0,223.7697855322308
34,60.55555555555556,2.0,225.96130520754335
35,60.55555555555556,2.0,228.15282488285584
36,60.55555555555556,2.0,229.61383799973086
37,60.55555555555556,2.0,231.80535767504333
38,60.55555555555556,2.0,234.72738390879334
39,60.55555555555556,2.0,236.91890358410586
40,60.55555555555556,2.0,239.8409298178559
6,61.111111111111114,2.0,123.69038702629298
7,61.111111111111114,2.0,132.45646572754305
8,61.111111111111114,2.0,139.03102475348055
9,61.111111111111114,2.0,328.2322233887937
10,61.111111111111114,2.0,151.4496362469181
11,61.111111111111114,2.0,155.83267559754307
12,61.111111111111114,2.0,160.94622150660564
13,61.111111111111114,2.0,166.05976741566815
14,61.111111111111114,2.0,169.71230020785566
15,61.111111111111114,2.0,173.36483300004318
16,61.111111111111114,2.0,177.01736579223066
17,61.111111111111114,2.0,180.66989858441818
18,61.111111111111114,2.0,184.32243137660572
19,61.111111111111114,2.0,187.2444576103557
20,61.111111111111114,2.0,190.8969904025432
21,61.111111111111114,2.0,193.08851007785572
22,61.111111111111114,2.0,196.74104287004323
23,61.111111111111114,2.0,199.66306910379322
24,61.111111111111114,2.0,201.85458877910574
25,61.111111111111114,2.0,204.77661501285576
26,61.111111111111114,2.0,208.42914780504327
27,61.111111111111114,2.0,210.6206674803558
28,61.111111111111114,2.0,212.81218715566828
29,61.111111111111114,2.0,215.73421338941827
30,61.111111111111114,2.0,217.9257330647308
31,61.111111111111114,2.0,220.8477592984808
32,61.111111111111114,2.0,223.03927897379333
33,61.111111111111114,2.0,225.96130520754335
34,61.111111111111114,2.0,228.15282488285584
35,61.111111111111114,2.0,230.34434455816836
36,61.111111111111114,2.0,233.26637079191835
37,61.111111111111114,2.0,235.45789046723087
38,61.111111111111114,2.0,238.37991670098089
39,61.111111111111114,2.0,240.5714363762934
40,61.111111111111114,2.0,242.03244949316837
6,61.666666666666664,2.0,125.88190670160553
7,61.666666666666664,2.0,134.64798540285554
8,61.666666666666664,2.0,139.76153131191802
9,61.666666666666664,2.0,145.60558377941808
10,61.666666666666664,2.0,152.1801428053556
11,61.666666666666664,2.0,157.29368871441815
12,61.666666666666664,2.0,163.13774118191813
13,61.666666666666664,2.0,166.79027397410562
14,61.666666666666664,2.0,171.90381988316813
15,61.666666666666664,2.0,175.55635267535567
16,61.666666666666664,2.0,179.20888546754318
17,61.666666666666664,2.0,183.5919248181682
18,61.666666666666664,2.0,187.2444576103557
19,61.666666666666664,2.0,189.43597728566823
20,61.666666666666664,2.0,193.08851007785572
21,61.666666666666664,2.0,196.01053631160573
22,61.666666666666664,2.0,199.66306910379322
23,61.666666666666664,2.0,201.85458877910574
24,61.666666666666664,2.0,204.04610845441826
25,61.666666666666664,2.0,206.96813468816828
26,61.666666666666664,2.0,210.6206674803558
27,61.666666666666664,2.0,212.81218715566828
28,61.666666666666664,2.0,215.73421338941827
29,61.666666666666664,2.0,217.9257330647308
30,61.666666666666664,2.0,220.1172527400433
31,61.666666666666664,2.0,223.03927897379333
32,61.666666666666664,2.0,225.23079864910582
33,61.666666666666664,2.0,227.42231832441834
34,61.666666666666664,2.0,230.34434455816836
35,61.666666666666664,2.0,232.53586423348082
36,61.666666666666664,2.0,235.45789046723087
37,61.666666666666664,2.0,237.6494101425434
38,61.666666666666664,2.0,239.8409298178559
39,61.666666666666664,2.0,242.76295605160587
40,61.666666666666664,2.0,244.9544757269184
6,62.22222222222222,2.0,126.61241326004301
7,62.22222222222222,2.0,135.37849196129304
8,62.22222222222222,2.0,141.95305098723057
9,62.22222222222222,2.0,148.5276100131681
10,62.22222222222222,2.0,154.3716624806681
11,62.22222222222222,2.0,159.48520838973062
12,62.22222222222222,2.0,164.59875429879312
13,62.22222222222222,2.0,168.98179364941814
14,62.22222222222222,2.0,172.63432644160565
15,62.22222222222222,2.0,177.7478723506682
16,62.22222222222222,2.0,181.4004051428557
17,62.22222222222222,2.0,185.0529379350432
18,62.22222222222222,2.0,187.97496416879324
19,62.22222222222222,2.0,191.6274969609807
20,62.22222222222222,2.0,195.28002975316824
21,62.22222222222222,2.0,197.47154942848076
22,62.22222222222222,2.0,201.12408222066824
23,62.22222222222222,2.0,204.04610845441826
24,62.22222222222222,2.0,206.23762812973078
25,62.22222222222222,2.0,209.15965436348077
26,62.22222222222222,2.0,212.81218715566828
27,62.22222222222222,2.0,215.0037068309808
28,62.22222222222222,2.0,217.9257330647308
29,62.22222222222222,2.0,220.1172527400433
30,62.22222222222222,2.0,222.30877241535583
31,62.22222222222222,2.0,225.23079864910582
32,62.22222222222222,2.0,227.42231832441834
33,62.22222222222222,2.0,231.07485111660586
34,62.22222222222222,2.0,232.53586423348082
35,62.22222222222222,2.0,234.72738390879334
36,62.22222222222222,2.0,238.37991670098089
37,62.22222222222222,2.0,239.8409298178559
38,62.22222222222222,2.0,243.49346261004337
39,62.22222222222222,2.0,244.9544757269184
40,62.22222222222222,2.0,247.1459954022309
6,62.77777777777778,2.0,128.07342637691804
7,62.77777777777778,2.0,138.30051819504308
8,62.77777777777778,2.0,142.68355754566807
9,62.77777777777778,2.0,149.25811657160563
10,62.77777777777778,2.0,155.1021690391056
11,62.77777777777778,2.0,160.21571494816814
12,62.77777777777778,2.0,166.79027397410562
13,62.77777777777778,2.0,171.17331332473066
14,62.77777777777778,2.0,174.82584611691814
15,62.77777777777778,2.0,179.20888546754318
16,62.77777777777778,2.0,183.5919248181682
17,62.77777777777778,2.0,187.2444576103557
18,62.77777777777778,2.0,190.16648384410573
19,62.77777777777778,2.0,193.8190166362932
20,62.77777777777778,2.0,197.47154942848076
21,62.77777777777778,2.0,199.66306910379322
22,62.77777777777778,2.0,203.31560189598076
23,62.77777777777778,2.0,206.23762812973078
24,62.77777777777778,2.0,208.42914780504327
25,62.77777777777778,2.0,212.0816805972308
26,62.77777777777778,2.0,215.0037068309808
27,62.77777777777778,2.0,217.19522650629335
28,62.77777777777778,2.0,220.1172527400433
29,62.77777777777778,2.0,222.30877241535583
30,62.77777777777778,2.0,224.50029209066832
31,62.77777777777778,2.0,228.88333144129334
32,62.77777777777778,2.0,231.07485111660586
33,62.77777777777778,2.0,233.26637079191835
34,62.77777777777778,2.0,236.18839702566837
35,62.77777777777778,2.0,238.37991670098089
36,62.77777777777778,2.0,241.30194293473085
37,62.77777777777778,2.0,243.49346261004337
38,62.77777777777778,2.0,245.6849822853559
39,62.77777777777778,2.0,248.60700851910588
40,62.77777777777778,2.0,249.33751507754343
6,63.333333333333336,2.0,128.8039329353555
7,63.333333333333336,2.0,139.03102475348055
8,63.333333333333336,2.0,144.8750772209806
9,63.333333333333336,2.0,151.4496362469181
10,63.333333333333336,2.0,156.5631821559806
11,63.333333333333336,2.0,162.40723462348063
12,63.333333333333336,2.0,168.25128709098067
13,63.333333333333336,2.0,172.63432644160565
14,63.333333333333336,2.0,177.01736579223066
15,63.333333333333336,2.0,181.4004051428557
16,63.333333333333336,2.0,185.78344449348072
17,63.333333333333336,2.0,188.7054707272307
18,63.333333333333336,2.0,192.35800351941825
19,63.333333333333336,2.0,196.01053631160573
20,63.333333333333336,2.0,199.66306910379322
21,63.333333333333336,2.0,202.58509533754327
22,63.333333333333336,2.0,206.23762812973078
23,63.333333333333336,2.0,208.42914780504327
24,63.333333333333336,2.0,210.6206674803558
25,63.333333333333336,2.0,214.2732002725433
26,63.333333333333336,2.0,217.19522650629335
27,63.333333333333336,2.0,219.38674618160582
28,63.333333333333336,2.0,222.30877241535583
29,63.333333333333336,2.0,224.50029209066832
30,63.333333333333336,2.0,228.15282488285584
31,63.333333333333336,2.0,230.34434455816836
32,63.333333333333336,2.0,233.26637079191835
33,63.333333333333336,2.0,235.45789046723087
34,63.333333333333336,2.0,238.37991670098089
35,63.333333333333336,2.0,240.5714363762934
36,63.333333333333336,2.0,242.76295605160587
37,63.333333333333336,2.0,245.6849822853559
38,63.333333333333336,2.0,247.8765019606684
39,63.333333333333336,2.0,250.7985281944184
40,63.333333333333336,2.0,251.5290347528559
6,63.888888888888886,2.0,130.99545261066802
7,63.888888888888886,2.0,139.76153131191802
8,63.888888888888886,2.0,146.33609033785558
9,63.888888888888886,2.0,152.1801428053556
10,63.888888888888886,2.0,158.75470183129312
11,63.888888888888886,2.0,163.13774118191813
12,63.888888888888886,2.0,169.71230020785566
13,63.888888888888886,2.0,174.82584611691814
14,63.888888888888886,2.0,179.9393920259807
15,63.888888888888886,2.0,183.5919248181682
16,63.888888888888886,2.0,187.97496416879324
17,63.888888888888886,2.0,190.8969904025432
18,63.888888888888886,2.0,194.54952319473074
19,63.888888888888886,2.0,198.20205598691825
20,63.888888888888886,2.0,201.85458877910574
21,63.888888888888886,2.0,204.04610845441826
22,63.888888888888886,2.0,208.42914780504327
23,63.888888888888886,2.0,210.6206674803558
24,63.888888888888886,2.0,212.81218715566828
25,63.888888888888886,2.0,217.19522650629335
26,63.888888888888886,2.0,219.38674618160582
27,63.888888888888886,2.0,221.57826585691834
28,63.888888888888886,2.0,224.50029209066832
29,63.888888888888886,2.0,226.69181176598082
30,63.888888888888886,2.0,230.34434455816836
31,63.888888888888886,2.0,233.26637079191835
32,63.888888888888886,2.0,235.45789046723087
33,63.888888888888886,2.0,237.6494101425434
34,63.888888888888886,2.0,240.5714363762934
35,63.888888888888886,2.0,242.76295605160587
36,63.888888888888886,2.0,246.4154888437934
37,63.888888888888886,2.0,247.8765019606684
38,63.888888888888886,2.0,251.5290347528559
39,63.888888888888886,2.0,252.99004786973092
40,63.888888888888886,2.0,255.18156754504344
6,64.44444444444444,2.0,132.45646572754305
7,64.44444444444444,2.0,141.95305098723057
8,64.44444444444444,2.0,147.06659689629308
9,64.44444444444444,2.0,154.3716624806681
10,64.44444444444444,2.0,160.94622150660564
11,64.44444444444444,2.0,165.32926085723068
12,64.44444444444444,2.0,171.90381988316813
13,64.44444444444444,2.0,177.01736579223066
14,64.44444444444444,2.0,181.4004051428557
15,64.44444444444444,2.0,185.0529379350432
16,64.44444444444444,2.0,190.16648384410573
17,64.44444444444444,2.0,193.08851007785572
18,64.44444444444444,2.0,196.74104287004323
19,64.44444444444444,2.0,200.39357566223077
20,64.44444444444444,2.0,204.04610845441826
21,64.44444444444444,2.0,206.23762812973078
22,64.44444444444444,2.0,209.15965436348077
23,64.44444444444444,2.0,212.81218715566828
24,64.44444444444444,2.0,216.4647199478558
25,64.44444444444444,2.0,218.6562396231683
26,64.44444444444444,2.0,221.57826585691834
27,64.44444444444444,2.0,223.7697855322308
28,64.44444444444444,2.0,227.42231832441834
29,64.44444444444444,2.0,230.34434455816836
30,64.44444444444444,2.0,232.53586423348082
31,64.44444444444444,2.0,235.45789046723087
32,64.44444444444444,2.0,237.6494101425434
33,64.44444444444444,2.0,239.8409298178559
34,64.44444444444444,2.0,244.2239691684809
35,64.44444444444444,2.0,246.4154888437934
36,64.44444444444444,2.0,248.60700851910588
37,64.44444444444444,2.0,251.5290347528559
38,64.44444444444444,2.0,253.7205544281684
39,64.44444444444444,2.0,255.91207410348093
40,64.44444444444444,2.0,257.37308722035596
6,65.0,2.0,133.18697228598052
7,65.0,2.0,142.68355754566807
8,65.0,2.0,149.25811657160563
9,65.0,2.0,155.1021690391056
10,65.0,2.0,161.67672806504314
11,65.0,2.0,167.52078053254314
12,65.0,2.0,174.09533955848067
13,65.0,2.0,177.7478723506682
14,65.0,2.0,182.86141825973067
15,65.0,2.0,187.97496416879324
16,65.0,2.0,191.6274969609807
17,65.0,2.0,195.28002975316824
18,65.0,2.0,198.93256254535575
19,65.0,2.0,202.58509533754327
20,65.0,2.0,205.50712157129328
21,65.0,2.0,209.15965436348077
22,65.0,2.0,211.3511740387933
23,65.0,2.0,215.0037068309808
24,65.0,2.0,218.6562396231683
25,65.0,2.0,221.57826585691834
26,65.0,2.0,223.7697855322308
27,65.0,2.0,225.96130520754335
28,65.0,2.0,229.61383799973086
29,65.0,2.0,232.53586423348082
30,65.0,2.0,234.72738390879334
31,65.0,2.0,236.91890358410586
32,65.0,2.0,239.8409298178559
33,65.0,2.0,243.49346261004337
34,65.0,2.0,245.6849822853559
35,65.0,2.0,248.60700851910588
36,65.0,2.0,250.7985281944184
37,65.0,2.0,253.7205544281684
38,65.0,2.0,255.91207410348093
39,65.0,2.0,258.83410033723095
40,65.0,2.0,261.0256200125434
6,65.55555555555556,2.0,135.37849196129304
7,65.55555555555556,2.0,144.14457066254306
8,65.55555555555556,2.0,149.9886231300431
9,65.55555555555556,2.0,158.02419527285562
10,65.55555555555556,2.0,163.8682477403556
11,65.55555555555556,2.0,168.98179364941814
12,65.55555555555556,2.0,174.82584611691814
13,65.55555555555556,2.0,179.9393920259807
14,65.55555555555556,2.0,185.0529379350432
15,65.55555555555556,2.0,190.16648384410573
16,65.55555555555556,2.0,193.8190166362932
17,65.55555555555556,2.0,197.47154942848076
18,65.55555555555556,2.0,201.12408222066824
19,65.55555555555556,2.0,204.77661501285576
20,65.55555555555556,2.0,208.42914780504327
21,65.55555555555556,2.0,211.3511740387933
22,65.55555555555556,2.0,213.5426937141058
23,65.55555555555556,2.0,217.19522650629335
24,65.55555555555556,2.0,220.8477592984808
25,65.55555555555556,2.0,223.7697855322308
26,65.55555555555556,2.0,225.96130520754335
27,65.55555555555556,2.0,228.15282488285584
28,65.55555555555556,2.0,232.53586423348082
29,65.55555555555556,2.0,234.72738390879334
30,65.55555555555556,2.0,236.91890358410586
31,65.55555555555556,2.0,239.8409298178559
32,65.55555555555556,2.0,243.49346261004337
33,65.55555555555556,2.0,245.6849822853559
34,65.55555555555556,2.0,248.60700851910588
35,65.55555555555556,2.0,250.7985281944184
36,65.55555555555556,2.0,252.99004786973092
37,65.55555555555556,2.0,255.91207410348093
38,65.55555555555556,2.0,259.5646068956684
39,65.55555555555556,2.0,261.75612657098094
40,65.55555555555556,2.0,263.21713968785593
6,66.11111111111111,2.0,136.10899851973056
7,66.11111111111111,2.0,146.33609033785558
8,66.11111111111111,2.0,152.1801428053556
9,66.11111111111111,2.0,158.75470183129312
10,66.11111111111111,2.0,164.59875429879312
11,66.11111111111111,2.0,171.17331332473066
12,66.11111111111111,2.0,177.01736579223066
13,66.11111111111111,2.0,182.1309117012932
14,66.11111111111111,2.0,187.2444576103557
15,66.11111111111111,2.0,190.8969904025432
16,66.11111111111111,2.0,196.01053631160573
17,66.11111111111111,2.0,199.66306910379322
18,66.11111111111111,2.0,203.31560189598076
19,66.11111111111111,2.0,206.96813468816828
20,66.11111111111111,2.0,209.15965436348077
21,66.11111111111111,2.0,213.5426937141058
22,66.11111111111111,2.0,215.73421338941827
23,66.11111111111111,2.0,219.38674618160582
24,66.11111111111111,2.0,223.03927897379333
25,66.11111111111111,2.0,225.96130520754335
26,66.11111111111111,2.0,228.15282488285584
27,66.11111111111111,2.0,231.80535767504333
28,66.11111111111111,2.0,234.72738390879334
29,66.11111111111111,2.0,236.91890358410586
30,66.11111111111111,2.0,239.11042325941838
31,66.11111111111111,2.0,242.03244949316837
32,66.11111111111111,2.0,245.6849822853559
33,66.11111111111111,2.0,247.8765019606684
34,66.11111111111111,2.0,250.7985281944184
35,66.11111111111111,2.0,254.45106098660594
36,66.11111111111111,2.0,256.64258066191843
37,66.11111111111111,2.0,259.5646068956684
38,66.11111111111111,2.0,261.75612657098094
39,66.11111111111111,2.0,263.94764624629346
40,66.11111111111111,2.0,265.40865936316845
6,66.66666666666667,2.0,137.57001163660556
7,66.66666666666667,2.0,147.06659689629308
8,66.66666666666667,2.0,153.6411559222306
9,66.66666666666667,2.0,160.94622150660564
10,66.66666666666667,2.0,166.79027397410562
11,66.66666666666667,2.0,171.90381988316813
12,66.66666666666667,2.0,179.20888546754318
13,66.66666666666667,2.0,184.32243137660572
14,66.66666666666667,2.0,189.43597728566823
15,66.66666666666667,2.0,193.08851007785572
16,66.66666666666667,2.0,198.20205598691825
17,66.66666666666667,2.0,201.85458877910574
18,66.66666666666667,2.0,205.50712157129328
19,66.66666666666667,2.0,208.42914780504327
20,66.66666666666667,2.0,212.0816805972308
21,66.66666666666667,2.0,215.73421338941827
22,66.66666666666667,2.0,219.38674618160582
23,66.66666666666667,2.0,221.57826585691834
24,66.66666666666667,2.0,225.23079864910582
25,66.66666666666667,2.0,228.15282488285584
26,66.66666666666667,2.0,230.34434455816836
27,66.66666666666667,2.0,233.99687735035585
28,66.66666666666667,2.0,236.18839702566837
29,66.66666666666667,2.0,239.11042325941838
30,66.66666666666667,2.0,242.76295605160587
31,66.66666666666667,2.0,244.9544757269184
32,66.66666666666667,2.0,247.8765019606684
33,66.66666666666667,2.0,250.0680216359809
34,66.66666666666667,2.0,253.7205544281684
35,66.66666666666667,2.0,256.64258066191843
36,66.66666666666667,2.0,258.83410033723095
37,66.66666666666667,2.0,261.75612657098094
38,66.66666666666667,2.0,265.40865936316845
39,66.66666666666667,2.0,267.600179038481
40,66.66666666666667,2.0,269.06119215535597
6,67.22222222222223,2.0,139.03102475348055
7,67.22222222222223,2.0,147.79710345473055
8,67.22222222222223,2.0,154.3716624806681
9,67.22222222222223,2.0,161.67672806504314
10,67.22222222222223,2.0,168.25128709098067
11,67.22222222222223,2.0,174.09533955848067
12,67.22222222222223,2.0,180.66989858441818
13,67.22222222222223,2.0,185.78344449348072
14,67.22222222222223,2.0,191.6274969609807
15,67.22222222222223,2.0,195.28002975316824
16,67.22222222222223,2.0,198.93256254535575
17,67.22222222222223,2.0,204.04610845441826
18,67.22222222222223,2.0,207.69864124660575
19,67.22222222222223,2.0,209.89016092191827
20,67.22222222222223,2.0,214.2732002725433
21,67.22222222222223,2.0,217.9257330647308
22,67.22222222222223,2.0,221.57826585691834
23,67.22222222222223,2.0,223.7697855322308
24,67.22222222222223,2.0,227.42231832441834
25,67.22222222222223,2.0,230.34434455816836
26,67.22222222222223,2.0,233.99687735035585
27,67.22222222222223,2.0,236.18839702566837
28,67.22222222222223,2.0,239.11042325941838
29,67.22222222222223,2.0,241.30194293473085
30,67.22222222222223,2.0,244.9544757269184
31,67.22222222222223,2.0,247.8765019606684
32,67.22222222222223,2.0,250.0680216359809
33,67.22222222222223,2.0,253.7205544281684
34,67.22222222222223,2.0,255.91207410348093
